date,delhi,mumbai,chennai,kolkata,year,month,week_number
2018-08-25,77.67,85.09,80.69,80.61,2018,8,34
2018-08-24,77.67,85.09,80.69,80.61,2018,8,34
2018-08-23,77.58,85.00,80.59,80.52,2018,8,34
2018-08-22,77.58,85.00,80.59,80.52,2018,8,34
2018-08-21,77.58,85.00,80.59,80.52,2018,8,34
2018-08-20,77.49,84.91,80.50,80.43,2018,8,34
2018-08-19,77.40,84.82,80.40,80.34,2018,8,33
2018-08-18,77.28,84.71,80.28,80.22,2018,8,33
2018-08-17,77.20,84.63,80.19,80.14,2018,8,33
2018-08-16,77.20,84.63,80.19,80.14,2018,8,33
2018-08-15,77.14,84.58,80.14,80.10,2018,8,33
2018-08-14,77.14,84.58,80.14,80.10,2018,8,33
2018-08-13,77.14,84.58,80.14,80.10,2018,8,33
2018-08-12,77.23,84.67,80.23,80.18,2018,8,32
2018-08-11,77.23,84.67,80.23,80.18,2018,8,32
2018-08-10,77.13,84.57,80.13,80.09,2018,8,32
2018-08-09,77.06,84.50,80.05,80.00,2018,8,32
2018-08-08,77.06,84.50,80.05,80.00,2018,8,32
2018-08-07,77.06,84.50,80.05,80.00,2018,8,32
2018-08-06,76.97,84.41,79.96,79.89,2018,8,32
2018-08-05,76.85,84.29,79.83,79.77,2018,8,31
2018-08-04,76.70,84.14,79.68,79.62,2018,8,31
2018-08-03,76.50,83.94,79.46,79.42,2018,8,31
2018-08-02,76.43,83.87,79.39,79.33,2018,8,31
2018-08-01,76.31,83.76,79.26,79.20,2018,8,31
2018-07-31,76.31,83.76,79.26,79.20,2018,7,31
2018-07-30,76.25,83.70,79.20,79.14,2018,7,31
2018-07-29,76.16,83.61,79.11,79.05,2018,7,30
2018-07-28,76.16,83.61,79.11,79.05,2018,7,30
2018-07-27,76.23,83.68,79.18,79.10,2018,7,30
2018-07-26,76.23,83.68,79.18,79.10,2018,7,30
2018-07-25,76.23,83.68,79.18,79.10,2018,7,30
2018-07-24,76.23,83.68,79.18,79.10,2018,7,30
2018-07-23,76.30,83.75,79.25,79.15,2018,7,30
2018-07-22,76.37,83.82,79.33,79.20,2018,7,29
2018-07-21,76.47,83.91,79.43,79.27,2018,7,29
2018-07-20,76.62,84.06,79.59,79.39,2018,7,29
2018-07-19,76.78,84.22,79.76,79.51,2018,7,29
2018-07-18,76.84,84.22,79.76,79.51,2018,7,29
2018-07-17,76.84,84.22,79.76,79.51,2018,7,29
2018-07-16,76.84,84.22,79.76,79.51,2018,7,29
2018-07-15,76.95,84.33,79.87,79.61,2018,7,28
2018-07-14,76.95,84.33,79.87,79.61,2018,7,28
2018-07-13,76.76,84.14,79.67,79.42,2018,7,28
2018-07-12,76.59,83.97,79.49,79.26,2018,7,28
2018-07-11,76.53,83.91,79.43,79.20,2018,7,28
2018-07-10,76.53,83.91,79.43,79.20,2018,7,28
2018-07-09,76.36,83.75,79.25,79.03,2018,7,28
2018-07-08,76.13,83.52,79.01,78.80,2018,7,27
2018-07-07,75.98,83.37,78.85,78.66,2018,7,27
2018-07-06,75.85,83.24,78.72,78.53,2018,7,27
2018-07-05,75.71,83.10,78.57,78.39,2018,7,27
2018-07-04,75.55,82.94,78.40,78.23,2018,7,27
2018-07-03,75.55,82.94,78.40,78.23,2018,7,27
2018-07-02,75.55,82.94,78.40,78.23,2018,7,27
2018-07-01,75.55,82.94,78.40,78.23,2018,7,26
2018-06-30,75.55,82.99,78.40,78.23,2018,6,26
2018-06-29,75.55,83.06,78.40,78.23,2018,6,26
2018-06-28,75.55,83.12,78.40,78.23,2018,6,26
2018-06-27,75.55,83.12,78.40,78.23,2018,6,26
2018-06-26,75.55,83.12,78.40,78.23,2018,6,26
2018-06-25,75.69,83.30,78.55,78.37,2018,6,26
2018-06-24,75.79,83.44,78.65,78.47,2018,6,25
2018-06-23,75.93,83.61,78.80,78.61,2018,6,25
2018-06-22,76.02,83.74,78.89,78.70,2018,6,25
2018-06-21,76.16,83.92,79.04,78.83,2018,6,25
2018-06-20,76.27,84.06,79.16,78.94,2018,6,25
2018-06-19,76.27,84.06,79.16,78.94,2018,6,25
2018-06-18,76.35,84.18,79.24,79.02,2018,6,25
2018-06-17,76.35,84.18,79.24,79.02,2018,6,24
2018-06-16,76.35,84.18,79.24,79.02,2018,6,24
2018-06-15,76.35,84.18,79.24,79.02,2018,6,24
2018-06-14,76.43,84.26,79.33,79.10,2018,6,24
2018-06-13,76.43,84.26,79.33,79.10,2018,6,24
2018-06-12,76.43,84.26,79.33,79.10,2018,6,24
2018-06-11,76.58,84.41,79.48,79.25,2018,6,24
2018-06-10,76.78,84.61,79.69,79.44,2018,6,23
2018-06-09,77.02,84.84,79.95,79.68,2018,6,23
2018-06-08,77.42,85.24,80.37,80.07,2018,6,23
2018-06-07,77.63,85.45,80.59,80.28,2018,6,23
2018-06-06,77.72,85.54,80.68,80.37,2018,6,23
2018-06-05,77.83,85.65,80.80,80.47,2018,6,23
2018-06-04,77.96,85.77,80.94,80.60,2018,6,23
2018-06-03,78.11,85.92,81.09,80.75,2018,6,22
2018-06-02,78.20,86.01,81.19,80.84,2018,6,22
2018-06-01,78.29,86.10,81.28,80.92,2018,6,22
2018-05-31,78.35,86.16,81.35,80.98,2018,5,22
2018-05-30,78.42,86.23,81.42,81.05,2018,5,22
2018-05-29,78.43,86.24,81.43,81.06,2018,5,22
2018-05-28,78.27,86.08,81.26,80.91,2018,5,22
2018-05-27,78.12,85.93,81.11,80.76,2018,5,21
2018-05-26,77.97,85.78,80.95,80.61,2018,5,21
2018-05-25,77.83,85.65,80.80,80.47,2018,5,21
2018-05-24,77.47,85.29,80.42,80.12,2018,5,21
2018-05-23,77.17,84.99,80.11,79.83,2018,5,21
2018-05-22,76.87,84.70,79.79,79.53,2018,5,21
2018-05-21,76.57,84.40,79.47,79.24,2018,5,21
2018-05-20,76.24,84.07,79.13,78.91,2018,5,20
2018-05-19,75.91,83.75,78.78,78.59,2018,5,20
2018-05-18,75.61,83.45,78.46,78.29,2018,5,20
2018-05-17,75.32,83.16,78.16,78.01,2018,5,20
2018-05-16,75.10,82.94,77.93,77.79,2018,5,20
2018-05-15,74.95,82.79,77.77,77.65,2018,5,20
2018-05-14,74.80,82.65,77.61,77.50,2018,5,20
2018-05-13,74.63,82.48,77.43,77.32,2018,5,19
2018-05-12,74.63,82.48,77.43,77.32,2018,5,19
2018-05-11,74.63,82.48,77.43,77.32,2018,5,19
2018-05-10,74.63,82.48,77.43,77.32,2018,5,19
2018-05-09,74.63,82.48,77.43,77.32,2018,5,19
2018-05-08,74.63,82.48,77.43,77.32,2018,5,19
2018-05-07,74.63,82.48,77.43,77.32,2018,5,19
2018-05-06,74.63,82.48,77.43,77.32,2018,5,18
2018-05-05,74.63,82.48,77.43,77.32,2018,5,18
2018-05-04,74.63,82.48,77.43,77.32,2018,5,18
2018-05-03,74.63,82.48,77.43,77.32,2018,5,18
2018-05-02,74.63,82.48,77.43,77.32,2018,5,18
2018-05-01,74.63,82.48,77.43,77.32,2018,5,18
2018-04-30,74.63,82.48,77.43,77.32,2018,4,18
2018-04-29,74.63,82.48,77.43,77.32,2018,4,17
2018-04-28,74.63,82.48,77.43,77.32,2018,4,17
2018-04-27,74.63,82.48,77.43,77.32,2018,4,17
2018-04-26,74.63,82.48,77.43,77.32,2018,4,17
2018-04-25,74.63,82.48,77.43,77.32,2018,4,17
2018-04-24,74.63,82.48,77.43,77.32,2018,4,17
2018-04-23,74.50,82.35,77.29,77.20,2018,4,17
2018-04-22,74.40,82.25,77.19,77.10,2018,4,16
2018-04-21,74.21,82.06,76.99,76.91,2018,4,16
2018-04-20,74.08,81.93,76.85,76.78,2018,4,16
2018-04-19,74.07,81.92,76.84,76.77,2018,4,16
2018-04-18,74.02,81.87,76.79,76.73,2018,4,16
2018-04-17,74.02,81.87,76.79,76.73,2018,4,16
2018-04-16,74.02,81.87,76.79,76.73,2018,4,16
2018-04-15,73.98,81.83,76.75,76.69,2018,4,15
2018-04-14,73.93,81.79,76.69,76.64,2018,4,15
2018-04-13,73.91,81.77,76.67,76.62,2018,4,15
2018-04-12,73.94,81.80,76.71,76.65,2018,4,15
2018-04-11,73.98,81.83,76.75,76.69,2018,4,15
2018-04-10,73.98,81.83,76.75,76.69,2018,4,15
2018-04-09,73.99,81.84,76.76,76.70,2018,4,15
2018-04-08,74.03,81.88,76.80,76.73,2018,4,14
2018-04-07,74.00,81.85,76.77,76.71,2018,4,14
2018-04-06,73.98,81.83,76.75,76.69,2018,4,14
2018-04-05,73.98,81.83,76.75,76.69,2018,4,14
2018-04-04,73.95,81.80,76.72,76.66,2018,4,14
2018-04-03,73.95,81.80,76.72,76.66,2018,4,14
2018-04-02,73.83,81.69,76.59,76.54,2018,4,14
2018-04-01,73.73,81.59,76.48,76.44,2018,4,13
2018-03-31,73.55,81.41,76.29,76.26,2018,3,13
2018-03-30,73.31,81.17,76.04,76.03,2018,3,13
2018-03-29,73.08,80.94,75.80,75.80,2018,3,13
2018-03-28,72.90,80.77,75.61,75.63,2018,3,13
2018-03-27,72.90,80.77,75.61,75.63,2018,3,13
2018-03-26,72.79,80.66,75.49,75.52,2018,3,13
2018-03-25,72.55,80.42,75.24,75.28,2018,3,12
2018-03-24,72.38,80.25,75.06,75.11,2018,3,12
2018-03-23,72.30,80.17,74.98,75.04,2018,3,12
2018-03-22,72.26,80.13,74.94,75.00,2018,3,12
2018-03-21,72.20,80.07,74.87,74.94,2018,3,12
2018-03-20,72.20,80.07,74.87,74.94,2018,3,12
2018-03-19,72.19,80.06,74.86,74.93,2018,3,12
2018-03-18,72.20,80.07,74.87,74.94,2018,3,11
2018-03-17,72.27,80.14,74.95,75.01,2018,3,11
2018-03-16,72.37,80.24,75.05,75.10,2018,3,11
2018-03-15,72.45,80.32,75.14,75.18,2018,3,11
2018-03-14,72.47,80.34,75.16,75.20,2018,3,11
2018-03-13,72.47,80.34,75.16,75.20,2018,3,11
2018-03-12,72.45,80.32,75.14,75.18,2018,3,11
2018-03-11,72.48,80.35,75.17,75.21,2018,3,10
2018-03-10,72.46,80.33,75.15,75.19,2018,3,10
2018-03-09,72.43,80.30,75.12,75.16,2018,3,10
2018-03-08,72.39,80.26,75.07,75.12,2018,3,10
2018-03-07,72.39,80.26,75.07,75.12,2018,3,10
2018-03-06,72.39,80.26,75.07,75.12,2018,3,10
2018-03-05,72.32,80.19,75.00,75.06,2018,3,10
2018-03-04,72.26,80.13,74.94,75.00,2018,3,9
2018-03-03,72.00,79.87,74.66,74.74,2018,3,9
2018-03-02,71.75,79.63,74.40,74.50,2018,3,9
2018-03-01,71.57,79.45,74.21,74.32,2018,3,9
2018-02-28,71.51,79.39,74.15,74.26,2018,2,9
2018-02-27,71.51,79.39,74.15,74.26,2018,2,9
2018-02-26,71.53,79.41,74.17,74.28,2018,2,9
2018-02-25,71.50,79.38,74.14,74.25,2018,2,8
2018-02-24,71.52,79.40,74.16,74.27,2018,2,8
2018-02-23,71.61,79.49,74.25,74.36,2018,2,8
2018-02-22,71.70,79.58,74.35,74.45,2018,2,8
2018-02-21,71.72,79.60,74.37,74.44,2018,2,8
2018-02-20,71.73,79.61,74.38,74.45,2018,2,8
2018-02-19,71.92,79.80,74.58,74.63,2018,2,8
2018-02-18,72.07,79.94,74.74,74.78,2018,2,7
2018-02-17,72.23,80.10,74.91,74.94,2018,2,7
2018-02-16,72.52,80.39,75.21,75.22,2018,2,7
2018-02-15,72.79,80.66,75.49,75.49,2018,2,7
2018-02-14,72.94,80.81,75.65,75.64,2018,2,7
2018-02-13,72.94,80.81,75.65,75.64,2018,2,7
2018-02-12,73.01,80.87,75.73,75.70,2018,2,7
2018-02-11,73.22,81.08,75.95,75.91,2018,2,6
2018-02-10,73.33,81.19,76.06,76.02,2018,2,6
2018-02-09,73.35,81.21,76.08,76.04,2018,2,6
2018-02-08,73.37,81.23,76.11,76.06,2018,2,6
2018-02-07,73.38,81.24,76.12,76.07,2018,2,6
2018-02-06,73.38,81.24,76.12,76.07,2018,2,6
2018-02-05,73.31,81.17,76.04,76.00,2018,2,6
2018-02-04,73.16,81.02,75.88,75.85,2018,2,5
2018-02-03,73.09,80.95,75.81,75.78,2018,2,5
2018-02-02,73.10,80.96,75.82,75.79,2018,2,5
2018-02-01,73.05,80.91,75.77,75.74,2018,2,5
2018-01-31,72.92,80.79,75.63,75.62,2018,1,5
2018-01-30,72.92,80.79,75.63,75.62,2018,1,5
2018-01-29,72.84,80.71,75.55,75.54,2018,1,5
2018-01-28,72.77,80.64,75.47,75.47,2018,1,4
2018-01-27,72.72,80.59,75.42,75.42,2018,1,4
2018-01-26,72.63,80.50,75.33,75.33,2018,1,4
2018-01-25,72.49,80.36,75.18,75.19,2018,1,4
2018-01-24,72.43,80.30,75.12,75.13,2018,1,4
2018-01-23,72.38,80.25,75.06,75.09,2018,1,4
2018-01-22,72.23,80.10,74.91,74.94,2018,1,4
2018-01-21,72.08,79.95,74.75,74.79,2018,1,3
2018-01-20,71.89,79.77,74.55,74.60,2018,1,3
2018-01-19,71.70,79.58,74.35,74.42,2018,1,3
2018-01-18,71.56,79.44,74.20,74.28,2018,1,3
2018-01-17,71.39,79.27,74.02,74.11,2018,1,3
2018-01-16,71.27,79.15,73.89,74.00,2018,1,3
2018-01-15,71.18,79.06,73.80,73.91,2018,1,3
2018-01-14,71.06,78.94,73.67,73.79,2018,1,2
2018-01-13,70.92,78.81,73.53,73.65,2018,1,2
2018-01-12,70.73,78.62,73.33,73.47,2018,1,2
2018-01-11,70.66,78.55,73.25,73.40,2018,1,2
2018-01-10,70.62,78.51,73.21,73.36,2018,1,2
2018-01-09,70.53,78.42,73.12,73.27,2018,1,2
2018-01-08,70.43,78.32,73.01,73.17,2018,1,2
2018-01-07,70.28,78.17,72.85,73.02,2018,1,1
2018-01-06,70.13,78.02,72.69,72.88,2018,1,1
2018-01-05,69.99,77.89,72.55,72.74,2018,1,1
2018-01-04,69.97,77.87,72.53,72.72,2018,1,1
2018-01-03,69.97,77.87,72.53,72.72,2018,1,1
2018-01-02,69.97,77.87,72.53,72.72,2018,1,1
2018-01-01,69.97,77.87,72.53,72.72,2018,1,1
2017-12-31,69.97,77.87,72.53,72.72,2017,12,52
2017-12-30,69.94,77.84,72.49,72.69,2017,12,52
2017-12-29,69.90,77.80,72.45,72.65,2017,12,52
2017-12-28,69.81,77.71,72.36,72.56,2017,12,52
2017-12-27,69.72,77.62,72.26,72.47,2017,12,52
2017-12-26,69.63,77.53,72.17,72.39,2017,12,52
2017-12-25,69.65,77.55,72.19,72.40,2017,12,52
2017-12-24,69.56,77.46,72.09,72.32,2017,12,51
2017-12-23,69.58,77.48,72.12,72.34,2017,12,51
2017-12-22,69.50,77.40,72.03,72.26,2017,12,51
2017-12-21,69.42,77.32,71.95,72.18,2017,12,51
2017-12-20,69.35,77.25,71.87,72.11,2017,12,51
2017-12-19,69.27,77.17,71.79,72.03,2017,12,51
2017-12-18,69.19,77.06,71.70,71.95,2017,12,51
2017-12-17,69.15,76.99,71.66,71.91,2017,12,50
2017-12-16,69.13,76.88,71.64,71.89,2017,12,50
2017-12-15,69.10,76.78,71.61,71.86,2017,12,50
2017-12-14,69.07,76.69,71.58,71.84,2017,12,50
2017-12-13,69.07,76.66,71.58,71.84,2017,12,50
2017-12-12,69.09,76.64,71.60,71.85,2017,12,50
2017-12-11,69.12,76.62,71.63,71.88,2017,12,50
2017-12-10,69.15,76.61,71.66,71.91,2017,12,49
2017-12-09,69.18,76.62,71.69,71.94,2017,12,49
2017-12-08,69.19,76.61,71.70,71.95,2017,12,49
2017-12-07,69.23,76.61,71.75,71.99,2017,12,49
2017-12-06,69.24,76.60,71.76,72.00,2017,12,49
2017-12-05,69.25,76.59,71.77,72.01,2017,12,49
2017-12-04,69.23,76.56,71.75,71.99,2017,12,49
2017-12-03,69.23,76.54,71.75,71.99,2017,12,48
2017-12-02,69.22,76.52,71.74,71.98,2017,12,48
2017-12-01,69.22,76.52,71.74,71.98,2017,12,48
2017-11-30,69.24,76.52,71.76,72.00,2017,11,48
2017-11-29,69.26,76.52,71.78,72.02,2017,11,48
2017-11-28,69.26,76.52,71.78,72.02,2017,11,48
2017-11-27,69.28,76.52,71.80,72.04,2017,11,48
2017-11-26,69.32,76.52,71.84,72.08,2017,11,47
2017-11-25,69.36,76.52,71.88,72.12,2017,11,47
2017-11-24,69.41,76.52,71.94,72.17,2017,11,47
2017-11-23,69.43,76.54,71.96,72.19,2017,11,47
2017-11-22,69.48,76.58,72.01,72.24,2017,11,47
2017-11-21,69.53,76.63,72.06,72.29,2017,11,47
2017-11-20,69.51,76.61,72.04,72.27,2017,11,47
2017-11-19,69.54,76.64,72.07,72.30,2017,11,46
2017-11-18,69.57,76.67,72.10,72.33,2017,11,46
2017-11-17,69.61,76.71,72.15,72.37,2017,11,46
2017-11-16,69.65,76.75,72.19,72.40,2017,11,46
2017-11-15,69.68,76.78,72.22,72.43,2017,11,46
2017-11-14,69.73,76.83,72.27,72.48,2017,11,46
2017-11-13,69.78,76.88,72.33,72.53,2017,11,46
2017-11-12,69.78,76.88,72.33,72.53,2017,11,45
2017-11-11,69.81,76.91,72.36,72.56,2017,11,45
2017-11-10,69.85,76.95,72.40,72.60,2017,11,45
2017-11-09,69.85,76.95,72.40,72.60,2017,11,45
2017-11-08,69.80,76.90,72.35,72.55,2017,11,45
2017-11-07,69.80,76.90,72.35,72.55,2017,11,45
2017-11-06,69.69,76.79,72.23,72.44,2017,11,45
2017-11-05,69.55,76.65,72.08,72.31,2017,11,44
2017-11-04,69.47,76.57,72.00,72.23,2017,11,44
2017-11-03,69.34,76.45,71.86,72.10,2017,11,44
2017-11-02,69.25,76.36,71.77,72.01,2017,11,44
2017-11-01,69.14,76.25,71.65,71.90,2017,11,44
2017-10-31,69.13,76.24,71.64,71.90,2017,10,44
2017-10-30,69.07,76.18,71.58,71.84,2017,10,44
2017-10-29,68.92,76.03,71.42,71.69,2017,10,43
2017-10-28,68.84,75.95,71.34,71.61,2017,10,43
2017-10-27,68.72,75.83,71.21,71.49,2017,10,43
2017-10-26,68.65,75.76,71.14,71.43,2017,10,43
2017-10-25,68.62,75.73,71.10,71.40,2017,10,43
2017-10-24,68.60,75.71,71.08,71.38,2017,10,43
2017-10-23,68.60,75.71,71.08,71.38,2017,10,43
2017-10-22,68.58,75.69,71.06,71.36,2017,10,42
2017-10-21,68.44,75.56,70.92,71.22,2017,10,42
2017-10-20,68.40,75.52,70.87,71.18,2017,10,42
2017-10-19,68.33,75.45,70.80,71.11,2017,10,42
2017-10-18,68.26,75.38,70.73,71.04,2017,10,42
2017-10-17,68.26,75.38,70.73,71.04,2017,10,42
2017-10-16,68.29,75.41,70.76,71.07,2017,10,42
2017-10-15,68.33,75.45,70.80,71.11,2017,10,41
2017-10-14,68.38,75.50,70.85,71.16,2017,10,41
2017-10-13,68.43,75.55,70.90,71.21,2017,10,41
2017-10-12,68.45,75.57,70.93,71.23,2017,10,41
2017-10-11,68.48,75.59,70.96,71.26,2017,10,41
2017-10-10,68.45,77.58,70.93,71.23,2017,10,41
2017-10-09,68.45,77.58,70.93,71.23,2017,10,41
2017-10-08,68.39,77.52,70.86,71.17,2017,10,40
2017-10-07,68.35,77.48,70.82,71.13,2017,10,40
2017-10-06,68.36,77.49,70.83,71.14,2017,10,40
2017-10-05,68.38,77.51,70.85,71.16,2017,10,40
2017-10-04,68.38,77.51,70.85,71.16,2017,10,40
2017-10-03,70.88,79.99,73.48,73.62,2017,10,40
2017-10-02,70.83,79.94,73.43,73.57,2017,10,40
2017-10-01,70.76,79.87,73.36,73.50,2017,10,39
2017-09-30,70.66,79.77,73.25,73.40,2017,9,39
2017-09-29,70.56,79.67,73.15,73.30,2017,9,39
2017-09-28,70.46,79.57,73.04,73.20,2017,9,39
2017-09-27,70.41,79.52,72.99,73.15,2017,9,39
2017-09-26,70.41,79.52,72.99,73.15,2017,9,39
2017-09-25,70.41,79.52,72.99,73.15,2017,9,39
2017-09-24,70.39,79.50,72.97,73.13,2017,9,38
2017-09-23,70.42,79.53,73.00,73.16,2017,9,38
2017-09-22,70.47,79.58,73.05,73.21,2017,9,38
2017-09-21,70.52,79.63,73.10,73.26,2017,9,38
2017-09-20,70.52,79.63,73.10,73.26,2017,9,38
2017-09-19,70.52,79.63,73.10,73.26,2017,9,38
2017-09-18,70.51,79.62,73.09,73.25,2017,9,38
2017-09-17,70.51,79.62,73.09,73.25,2017,9,37
2017-09-16,70.48,79.59,73.06,73.22,2017,9,37
2017-09-15,70.43,79.54,73.01,73.17,2017,9,37
2017-09-14,70.39,79.50,72.97,73.13,2017,9,37
2017-09-13,70.38,79.48,72.95,73.12,2017,9,37
2017-09-12,70.38,79.48,72.95,73.12,2017,9,37
2017-09-11,70.30,79.41,72.87,73.05,2017,9,37
2017-09-10,70.17,79.28,72.73,72.91,2017,9,36
2017-09-09,70.03,79.14,72.58,72.78,2017,9,36
2017-09-08,69.89,79.00,72.44,72.64,2017,9,36
2017-09-07,69.80,78.92,72.34,72.55,2017,9,36
2017-09-06,69.71,78.82,72.25,72.46,2017,9,36
2017-09-05,69.71,78.82,72.25,72.46,2017,9,36
2017-09-04,69.66,78.78,72.20,72.41,2017,9,36
2017-09-03,69.55,78.67,72.08,72.30,2017,9,35
2017-09-02,69.43,78.54,71.95,72.18,2017,9,35
2017-09-01,69.26,78.38,71.78,72.02,2017,9,35
2017-08-31,69.15,78.28,71.66,71.92,2017,8,35
2017-08-30,69.12,78.24,71.62,71.88,2017,8,35
2017-08-29,69.12,78.24,71.62,71.88,2017,8,35
2017-08-28,69.09,78.22,71.60,71.86,2017,8,35
2017-08-27,69.06,78.18,71.56,71.82,2017,8,34
2017-08-26,69.02,78.14,71.52,71.78,2017,8,34
2017-08-25,69.01,78.13,71.51,71.77,2017,8,34
2017-08-24,68.88,78.00,71.37,71.64,2017,8,34
2017-08-23,68.73,77.86,71.22,71.50,2017,8,34
2017-08-22,68.67,77.79,71.15,71.44,2017,8,34
2017-08-21,68.54,77.66,71.01,71.31,2017,8,34
2017-08-20,68.38,77.51,70.85,71.16,2017,8,33
2017-08-19,68.37,77.50,70.83,71.14,2017,8,33
2017-08-18,68.29,77.42,70.76,71.07,2017,8,33
2017-08-17,68.24,77.37,70.70,71.02,2017,8,33
2017-08-16,68.14,77.27,70.59,70.92,2017,8,33
2017-08-15,68.08,77.21,70.53,70.86,2017,8,33
2017-08-14,67.95,77.09,70.40,70.74,2017,8,33
2017-08-13,67.76,76.89,70.19,70.55,2017,8,32
2017-08-12,67.50,76.64,69.92,70.29,2017,8,32
2017-08-11,67.27,76.41,69.68,70.07,2017,8,32
2017-08-10,66.96,76.10,69.35,69.78,2017,8,32
2017-08-09,66.81,75.96,69.20,69.66,2017,8,32
2017-08-08,66.75,75.89,69.13,69.61,2017,8,32
2017-08-07,66.66,75.80,69.03,69.54,2017,8,32
2017-08-06,66.51,75.66,68.88,69.43,2017,8,31
2017-08-05,66.28,75.43,68.64,69.24,2017,8,31
2017-08-04,66.00,75.15,68.34,69.03,2017,8,31
2017-08-03,65.69,74.85,68.02,68.78,2017,8,31
2017-08-02,65.47,74.63,67.78,68.61,2017,8,31
2017-08-01,65.40,74.56,67.71,68.56,2017,8,31
2017-07-31,65.26,74.58,67.78,68.45,2017,7,31
2017-07-30,65.00,74.33,67.51,68.24,2017,7,30
2017-07-29,64.87,74.20,67.37,68.14,2017,7,30
2017-07-28,64.69,74.02,67.18,68.00,2017,7,30
2017-07-27,64.59,73.92,67.07,67.92,2017,7,30
2017-07-26,64.57,73.91,67.06,67.91,2017,7,30
2017-07-25,64.57,73.90,67.05,67.91,2017,7,30
2017-07-24,64.53,73.87,67.01,67.88,2017,7,30
2017-07-23,64.40,73.74,66.88,67.77,2017,7,29
2017-07-22,64.30,73.63,66.77,67.69,2017,7,29
2017-07-21,64.28,73.61,66.75,67.68,2017,7,29
2017-07-20,64.25,73.59,66.72,67.66,2017,7,29
2017-07-19,64.21,73.54,66.67,67.62,2017,7,29
2017-07-18,64.21,73.54,66.67,67.62,2017,7,29
2017-07-17,64.15,73.49,66.61,67.58,2017,7,29
2017-07-16,64.11,73.45,66.57,67.55,2017,7,28
2017-07-15,64.03,73.37,66.49,67.48,2017,7,28
2017-07-14,63.89,73.23,66.34,67.37,2017,7,28
2017-07-13,63.91,73.25,66.36,67.38,2017,7,28
2017-07-12,63.93,73.27,66.38,67.40,2017,7,28
2017-07-11,63.93,73.27,66.38,67.40,2017,7,28
2017-07-10,63.83,75.04,66.25,66.73,2017,7,28
2017-07-09,63.65,74.86,66.05,66.58,2017,7,27
2017-07-08,63.46,74.67,65.86,66.44,2017,7,27
2017-07-07,63.33,74.54,65.72,66.33,2017,7,27
2017-07-06,63.19,74.41,65.58,66.23,2017,7,27
2017-07-05,63.08,74.30,65.46,66.14,2017,7,27
2017-07-04,63.08,74.30,65.46,66.14,2017,7,27
2017-07-03,63.13,74.35,65.51,66.18,2017,7,27
2017-07-02,63.06,74.28,65.44,66.12,2017,7,26
2017-07-01,63.09,74.30,65.46,66.14,2017,7,26
2017-06-30,63.31,74.56,65.74,66.32,2017,6,26
2017-06-29,63.47,74.71,65.90,66.45,2017,6,26
2017-06-28,63.46,74.71,65.90,66.45,2017,6,26
2017-06-27,63.46,74.71,65.89,66.44,2017,6,26
2017-06-26,63.55,74.79,65.98,66.51,2017,6,26
2017-06-25,63.71,74.95,66.15,66.64,2017,6,25
2017-06-24,63.99,75.23,66.45,66.86,2017,6,25
2017-06-23,64.23,75.46,66.70,67.04,2017,6,25
2017-06-22,64.44,75.68,66.93,67.21,2017,6,25
2017-06-21,64.55,75.79,67.04,67.30,2017,6,25
2017-06-20,64.55,75.78,67.04,67.30,2017,6,25
2017-06-19,64.65,75.88,67.14,67.37,2017,6,25
2017-06-18,64.91,76.14,67.42,67.58,2017,6,24
2017-06-17,65.23,76.46,67.76,67.84,2017,6,24
2017-06-16,65.48,76.70,68.02,68.03,2017,6,24
